match_id,match_start_date_time,game_version_id,game_version,radiant_player_1_hero_id,radiant_player_1_hero,radiant_player_2_hero_id,radiant_player_2_hero,radiant_player_3_hero_id,radiant_player_3_hero,radiant_player_4_hero_id,radiant_player_4_hero,radiant_player_5_hero_id,radiant_player_5_hero,dire_player_1_hero_id,dire_player_1_hero,dire_player_2_hero_id,dire_player_2_hero,dire_player_3_hero_id,dire_player_3_hero,dire_player_4_hero_id,dire_player_4_hero,dire_player_5_hero_id,dire_player_5_hero,radiant_win
5980047911,2021-05-05 00:00:00,143,7.29c,42,Wraith King,58,Enchantress,27,Shadow Shaman,129,Mars,25,Lina,94,Medusa,128,Snapfire,72,Gyrocopter,76,Outworld Destroyer,96,Centaur Warrunner,false
5980353381,2021-05-05 00:00:00,143,7.29c,102,Abaddon,2,Axe,128,Snapfire,61,Broodmother,44,Phantom Assassin,31,Lich,103,Elder Titan,58,Enchantress,13,Puck,54,Lifestealer,true
5980568246,2021-05-05 00:00:00,143,7.29c,91,Io,65,Batrider,2,Axe,28,Slardar,68,Ancient Apparition,54,Lifestealer,121,Grimstroke,34,Tinker,100,Tusk,129,Mars,true
5981008349,2021-05-06 00:00:00,143,7.29c,88,Nyx Assassin,55,Dark Seer,94,Medusa,110,Phoenix,52,Leshrac,109,Terrorblade,98,Timbersaw,100,Tusk,25,Lina,68,Ancient Apparition,true
5981889263,2021-05-06 00:00:00,143,7.29c,12,Phantom Lancer,100,Tusk,72,Gyrocopter,55,Dark Seer,25,Lina,47,Viper,27,Shadow Shaman,70,Ursa,84,Ogre Magi,19,Tiny,true
5982027340,2021-05-06 00:00:00,143,7.29c,41,Faceless Void,126,Void Spirit,29,Tidehunter,26,Lion,128,Snapfire,68,Ancient Apparition,19,Tiny,96,Centaur Warrunner,18,Sven,27,Shadow Shaman,false
5982146832,2021-05-06 00:00:00,143,7.29c,83,Treant Protector,126,Void Spirit,129,Mars,48,Luna,86,Rubick,95,Troll Warlord,10,Morphling,98,Timbersaw,100,Tusk,102,Abaddon,false
5982590139,2021-05-07 00:00:00,143,7.29c,67,Spectre,19,Tiny,108,Underlord,128,Snapfire,58,Enchantress,91,Io,13,Puck,47,Viper,72,Gyrocopter,107,Earth Spirit,true
5983449311,2021-05-07 00:00:00,143,7.29c,30,Witch Doctor,11,Shadow Fiend,4,Bloodseeker,65,Batrider,107,Earth Spirit,42,Wraith King,21,Windranger,98,Timbersaw,26,Lion,58,Enchantress,false
5984061584,2021-05-08 00:00:00,143,7.29c,70,Ursa,102,Abaddon,78,Brewmaster,26,Lion,52,Leshrac,48,Luna,72,Gyrocopter,129,Mars,79,Shadow Demon,103,Elder Titan,true
5984148894,2021-05-08 00:00:00,143,7.29c,44,Phantom Assassin,32,Riki,55,Dark Seer,88,Nyx Assassin,103,Elder Titan,94,Medusa,106,Ember Spirit,38,Beastmaster,51,Clockwerk,58,Enchantress,true
5984825418,2021-05-08 00:00:00,143,7.29c,103,Elder Titan,129,Mars,18,Sven,120,Pangolier,128,Snapfire,28,Slardar,42,Wraith King,23,Kunkka,58,Enchantress,68,Ancient Apparition,false
5985768136,2021-05-09 00:00:00,143,7.29c,17,Storm Spirit,76,Outworld Destroyer,107,Earth Spirit,109,Terrorblade,128,Snapfire,99,Bristleback,102,Abaddon,104,Legion Commander,25,Lina,46,Templar Assassin,false
5985806877,2021-05-09 00:00:00,143,7.29c,8,Juggernaut,87,Disruptor,55,Dark Seer,11,Shadow Fiend,51,Clockwerk,58,Enchantress,13,Puck,104,Legion Commander,80,Lone Druid,128,Snapfire,false
5985894817,2021-05-09 00:00:00,143,7.29c,26,Lion,42,Wraith King,96,Centaur Warrunner,88,Nyx Assassin,17,Storm Spirit,37,Warlock,41,Faceless Void,39,Queen of Pain,28,Slardar,128,Snapfire,false
5986044195,2021-05-09 00:00:00,143,7.29c,111,Oracle,42,Wraith King,13,Puck,107,Earth Spirit,108,Underlord,68,Ancient Apparition,81,Chaos Knight,129,Mars,46,Templar Assassin,19,Tiny,false
5986047937,2021-05-09 00:00:00,143,7.29c,8,Juggernaut,106,Ember Spirit,129,Mars,128,Snapfire,68,Ancient Apparition,17,Storm Spirit,10,Morphling,26,Lion,60,Night Stalker,58,Enchantress,true
5986132774,2021-05-09 00:00:00,143,7.29c,70,Ursa,17,Storm Spirit,129,Mars,26,Lion,83,Treant Protector,2,Axe,106,Ember Spirit,8,Juggernaut,110,Phoenix,87,Disruptor,true
5986852791,2021-05-09 00:00:00,143,7.29c,6,Drow Ranger,106,Ember Spirit,102,Abaddon,96,Centaur Warrunner,25,Lina,9,Mirana,19,Tiny,29,Tidehunter,94,Medusa,83,Treant Protector,true
5987437349,2021-05-10 00:00:00,143,7.29c,95,Troll Warlord,38,Beastmaster,29,Tidehunter,112,Winter Wyvern,88,Nyx Assassin,70,Ursa,61,Broodmother,121,Grimstroke,69,Doom,120,Pangolier,false
5987648365,2021-05-10 00:00:00,143,7.29c,58,Enchantress,13,Puck,8,Juggernaut,55,Dark Seer,107,Earth Spirit,111,Oracle,4,Bloodseeker,126,Void Spirit,121,Grimstroke,78,Brewmaster,true
5988824241,2021-05-11 00:00:00,143,7.29c,129,Mars,128,Snapfire,52,Leshrac,102,Abaddon,48,Luna,121,Grimstroke,37,Warlock,8,Juggernaut,25,Lina,16,Sand King,false
5988865861,2021-05-11 00:00:00,143,7.29c,67,Spectre,88,Nyx Assassin,61,Broodmother,37,Warlock,52,Leshrac,106,Ember Spirit,86,Rubick,129,Mars,112,Winter Wyvern,94,Medusa,true
5989015489,2021-05-11 00:00:00,143,7.29c,5,Crystal Maiden,83,Treant Protector,74,Invoker,96,Centaur Warrunner,70,Ursa,58,Enchantress,93,Slark,19,Tiny,39,Queen of Pain,61,Broodmother,true
5989556583,2021-05-11 00:00:00,143,7.29c,128,Snapfire,97,Magnus,61,Broodmother,58,Enchantress,41,Faceless Void,87,Disruptor,89,Naga Siren,13,Puck,129,Mars,9,Mirana,false
5989711428,2021-05-11 00:00:00,143,7.29c,10,Morphling,15,Razor,90,Keeper of the Light,19,Tiny,2,Axe,121,Grimstroke,54,Lifestealer,107,Earth Spirit,23,Kunkka,68,Ancient Apparition,true
5989931382,2021-05-11 00:00:00,143,7.29c,29,Tidehunter,49,Dragon Knight,54,Lifestealer,25,Lina,121,Grimstroke,128,Snapfire,63,Weaver,99,Bristleback,73,Alchemist,58,Enchantress,true
5990142389,2021-05-12 00:00:00,143,7.29c,109,Terrorblade,102,Abaddon,104,Legion Commander,119,Dark Willow,13,Puck,69,Doom,121,Grimstroke,61,Broodmother,67,Spectre,128,Snapfire,true
5990176616,2021-05-12 00:00:00,143,7.29c,128,Snapfire,46,Templar Assassin,129,Mars,63,Weaver,84,Ogre Magi,21,Windranger,41,Faceless Void,102,Abaddon,100,Tusk,104,Legion Commander,false
5990272541,2021-05-12 00:00:00,143,7.29c,88,Nyx Assassin,106,Ember Spirit,61,Broodmother,111,Oracle,70,Ursa,41,Faceless Void,21,Windranger,120,Pangolier,103,Elder Titan,108,Underlord,true
5990343367,2021-05-12 00:00:00,143,7.29c,1,Anti-Mage,128,Snapfire,16,Sand King,51,Clockwerk,46,Templar Assassin,18,Sven,121,Grimstroke,55,Dark Seer,88,Nyx Assassin,17,Storm Spirit,false
5990344661,2021-05-12 00:00:00,143,7.29c,121,Grimstroke,77,Lycan,96,Centaur Warrunner,119,Dark Willow,107,Earth Spirit,108,Underlord,68,Ancient Apparition,88,Nyx Assassin,126,Void Spirit,42,Wraith King,false
5990397342,2021-05-12 00:00:00,143,7.29c,13,Puck,26,Lion,97,Magnus,102,Abaddon,8,Juggernaut,25,Lina,27,Shadow Shaman,96,Centaur Warrunner,93,Slark,103,Elder Titan,true
5990401028,2021-05-12 00:00:00,143,7.29c,55,Dark Seer,69,Doom,128,Snapfire,88,Nyx Assassin,12,Phantom Lancer,83,Treant Protector,58,Enchantress,98,Timbersaw,95,Troll Warlord,38,Beastmaster,true
5990526779,2021-05-12 00:00:00,143,7.29c,83,Treant Protector,94,Medusa,15,Razor,9,Mirana,129,Mars,29,Tidehunter,113,Arc Warden,23,Kunkka,58,Enchantress,30,Witch Doctor,true
5990600393,2021-05-12 00:00:00,143,7.29c,54,Lifestealer,11,Shadow Fiend,111,Oracle,88,Nyx Assassin,69,Doom,44,Phantom Assassin,110,Phoenix,28,Slardar,129,Mars,3,Bane,false
5991367653,2021-05-12 00:00:00,143,7.29c,129,Mars,27,Shadow Shaman,120,Pangolier,109,Terrorblade,13,Puck,85,Undying,86,Rubick,28,Slardar,19,Tiny,95,Troll Warlord,true
5991778690,2021-05-13 00:00:00,143,7.29c,1,Anti-Mage,26,Lion,99,Bristleback,128,Snapfire,19,Tiny,93,Slark,126,Void Spirit,103,Elder Titan,58,Enchantress,36,Necrophos,false
5991788995,2021-05-13 00:00:00,143,7.29c,110,Phoenix,19,Tiny,62,Bounty Hunter,129,Mars,3,Bane,8,Juggernaut,121,Grimstroke,16,Sand King,9,Mirana,32,Riki,true
5991910485,2021-05-13 00:00:00,143,7.29c,42,Wraith King,126,Void Spirit,16,Sand King,51,Clockwerk,112,Winter Wyvern,10,Morphling,17,Storm Spirit,60,Night Stalker,128,Snapfire,103,Elder Titan,false
5992052154,2021-05-13 00:00:00,143,7.29c,17,Storm Spirit,54,Lifestealer,61,Broodmother,121,Grimstroke,110,Phoenix,79,Shadow Demon,94,Medusa,96,Centaur Warrunner,49,Dragon Knight,29,Tidehunter,true
5992236452,2021-05-13 00:00:00,143,7.29c,68,Ancient Apparition,120,Pangolier,42,Wraith King,9,Mirana,17,Storm Spirit,1,Anti-Mage,119,Dark Willow,106,Ember Spirit,29,Tidehunter,58,Enchantress,false
5992267720,2021-05-13 00:00:00,143,7.29c,12,Phantom Lancer,87,Disruptor,19,Tiny,79,Shadow Demon,60,Night Stalker,68,Ancient Apparition,17,Storm Spirit,42,Wraith King,28,Slardar,121,Grimstroke,false
5992539803,2021-05-13 00:00:00,143,7.29c,18,Sven,13,Puck,40,Venomancer,19,Tiny,68,Ancient Apparition,65,Batrider,63,Weaver,55,Dark Seer,88,Nyx Assassin,110,Phoenix,true
5992678877,2021-05-13 00:00:00,143,7.29c,47,Viper,106,Ember Spirit,55,Dark Seer,12,Phantom Lancer,100,Tusk,4,Bloodseeker,68,Ancient Apparition,43,Death Prophet,23,Kunkka,19,Tiny,false
5992682835,2021-05-13 00:00:00,143,7.29c,8,Juggernaut,106,Ember Spirit,68,Ancient Apparition,61,Broodmother,19,Tiny,100,Tusk,126,Void Spirit,52,Leshrac,102,Abaddon,109,Terrorblade,true
5992749364,2021-05-13 00:00:00,143,7.29c,47,Viper,13,Puck,53,Nature's Prophet,88,Nyx Assassin,48,Luna,84,Ogre Magi,33,Enigma,19,Tiny,8,Juggernaut,106,Ember Spirit,false
5993462946,2021-05-14 00:00:00,143,7.29c,94,Medusa,126,Void Spirit,96,Centaur Warrunner,101,Skywrath Mage,85,Undying,93,Slark,10,Morphling,98,Timbersaw,107,Earth Spirit,128,Snapfire,true
5993588128,2021-05-14 00:00:00,143,7.29c,94,Medusa,25,Lina,129,Mars,26,Lion,128,Snapfire,110,Phoenix,41,Faceless Void,43,Death Prophet,2,Axe,119,Dark Willow,true
5993828715,2021-05-14 00:00:00,143,7.29c,91,Io,13,Puck,72,Gyrocopter,129,Mars,128,Snapfire,42,Wraith King,106,Ember Spirit,2,Axe,110,Phoenix,43,Death Prophet,true
5993925309,2021-05-14 00:00:00,143,7.29c,47,Viper,46,Templar Assassin,41,Faceless Void,19,Tiny,98,Timbersaw,68,Ancient Apparition,96,Centaur Warrunner,13,Puck,79,Shadow Demon,94,Medusa,false
5994422624,2021-05-14 00:00:00,143,7.29c,68,Ancient Apparition,79,Shadow Demon,49,Dragon Knight,48,Luna,96,Centaur Warrunner,55,Dark Seer,106,Ember Spirit,87,Disruptor,42,Wraith King,100,Tusk,false
5994603737,2021-05-15 00:00:00,143,7.29c,48,Luna,16,Sand King,98,Timbersaw,37,Warlock,90,Keeper of the Light,103,Elder Titan,6,Drow Ranger,106,Ember Spirit,29,Tidehunter,86,Rubick,false
5994914813,2021-05-15 00:00:00,143,7.29c,121,Grimstroke,97,Magnus,19,Tiny,42,Wraith King,128,Snapfire,37,Warlock,61,Broodmother,99,Bristleback,17,Storm Spirit,100,Tusk,true
5994940660,2021-05-15 00:00:00,143,7.29c,96,Centaur Warrunner,70,Ursa,49,Dragon Knight,25,Lina,64,Jakiro,82,Meepo,30,Witch Doctor,29,Tidehunter,54,Lifestealer,121,Grimstroke,false
5995039240,2021-05-15 00:00:00,143,7.29c,93,Slark,57,Omniknight,53,Nature's Prophet,58,Enchantress,51,Clockwerk,70,Ursa,47,Viper,98,Timbersaw,88,Nyx Assassin,128,Snapfire,true
5995624860,2021-05-15 00:00:00,143,7.29c,47,Viper,19,Tiny,63,Weaver,28,Slardar,88,Nyx Assassin,110,Phoenix,92,Visage,40,Venomancer,107,Earth Spirit,54,Lifestealer,true
5995886472,2021-05-15 00:00:00,143,7.29c,37,Warlock,55,Dark Seer,109,Terrorblade,51,Clockwerk,19,Tiny,68,Ancient Apparition,94,Medusa,4,Bloodseeker,107,Earth Spirit,123,Hoodwink,true
5996265135,2021-05-16 00:00:00,143,7.29c,8,Juggernaut,49,Dragon Knight,128,Snapfire,47,Viper,51,Clockwerk,61,Broodmother,96,Centaur Warrunner,44,Phantom Assassin,88,Nyx Assassin,121,Grimstroke,false
5996402313,2021-05-16 00:00:00,143,7.29c,99,Bristleback,11,Shadow Fiend,96,Centaur Warrunner,52,Leshrac,103,Elder Titan,25,Lina,128,Snapfire,29,Tidehunter,68,Ancient Apparition,106,Ember Spirit,false
5996867193,2021-05-16 00:00:00,143,7.29c,21,Windranger,48,Luna,17,Storm Spirit,121,Grimstroke,96,Centaur Warrunner,39,Queen of Pain,79,Shadow Demon,29,Tidehunter,68,Ancient Apparition,44,Phantom Assassin,false
5997852939,2021-05-16 00:00:00,143,7.29c,48,Luna,19,Tiny,30,Witch Doctor,99,Bristleback,79,Shadow Demon,94,Medusa,128,Snapfire,36,Necrophos,51,Clockwerk,58,Enchantress,false
5998054897,2021-05-17 00:00:00,143,7.29c,19,Tiny,129,Mars,104,Legion Commander,128,Snapfire,84,Ogre Magi,8,Juggernaut,97,Magnus,13,Puck,37,Warlock,25,Lina,true
5998323956,2021-05-17 00:00:00,143,7.29c,98,Timbersaw,52,Leshrac,70,Ursa,27,Shadow Shaman,51,Clockwerk,56,Clinkz,13,Puck,81,Chaos Knight,100,Tusk,58,Enchantress,true
5998472386,2021-05-17 00:00:00,143,7.29c,63,Weaver,128,Snapfire,39,Queen of Pain,29,Tidehunter,51,Clockwerk,37,Warlock,70,Ursa,103,Elder Titan,107,Earth Spirit,19,Tiny,true
5998921031,2021-05-17 00:00:00,143,7.29c,128,Snapfire,8,Juggernaut,49,Dragon Knight,129,Mars,88,Nyx Assassin,85,Undying,21,Windranger,94,Medusa,2,Axe,79,Shadow Demon,true
5999249937,2021-05-17 00:00:00,143,7.29c,126,Void Spirit,78,Brewmaster,109,Terrorblade,128,Snapfire,102,Abaddon,86,Rubick,96,Centaur Warrunner,106,Ember Spirit,94,Medusa,68,Ancient Apparition,false
5999593680,2021-05-18 00:00:00,143,7.29c,20,Vengeful Spirit,94,Medusa,16,Sand King,9,Mirana,58,Enchantress,19,Tiny,112,Winter Wyvern,96,Centaur Warrunner,128,Snapfire,12,Phantom Lancer,false
5999796909,2021-05-18 00:00:00,143,7.29c,81,Chaos Knight,43,Death Prophet,17,Storm Spirit,52,Leshrac,41,Faceless Void,128,Snapfire,10,Morphling,28,Slardar,13,Puck,79,Shadow Demon,false
6001038800,2021-05-19 00:00:00,143,7.29c,103,Elder Titan,69,Doom,94,Medusa,121,Grimstroke,19,Tiny,110,Phoenix,77,Lycan,40,Venomancer,88,Nyx Assassin,106,Ember Spirit,true
6001528287,2021-05-19 00:00:00,143,7.29c,68,Ancient Apparition,42,Wraith King,28,Slardar,52,Leshrac,128,Snapfire,12,Phantom Lancer,17,Storm Spirit,111,Oracle,25,Lina,96,Centaur Warrunner,true
6001659669,2021-05-19 00:00:00,143,7.29c,68,Ancient Apparition,45,Pugna,2,Axe,110,Phoenix,42,Wraith King,70,Ursa,47,Viper,19,Tiny,108,Underlord,30,Witch Doctor,true
6003064528,2021-05-20 00:00:00,143,7.29c,83,Treant Protector,26,Lion,13,Puck,70,Ursa,29,Tidehunter,30,Witch Doctor,106,Ember Spirit,96,Centaur Warrunner,123,Hoodwink,94,Medusa,true
6003362485,2021-05-20 00:00:00,143,7.29c,72,Gyrocopter,9,Mirana,65,Batrider,129,Mars,47,Viper,83,Treant Protector,128,Snapfire,96,Centaur Warrunner,21,Windranger,10,Morphling,false
6003543228,2021-05-21 00:00:00,143,7.29c,67,Spectre,126,Void Spirit,129,Mars,58,Enchantress,103,Elder Titan,88,Nyx Assassin,52,Leshrac,43,Death Prophet,111,Oracle,48,Luna,true
6003682379,2021-05-21 00:00:00,143,7.29c,41,Faceless Void,19,Tiny,53,Nature's Prophet,110,Phoenix,58,Enchantress,6,Drow Ranger,46,Templar Assassin,88,Nyx Assassin,87,Disruptor,98,Timbersaw,false
6003986344,2021-05-21 00:00:00,143,7.29c,119,Dark Willow,70,Ursa,129,Mars,100,Tusk,21,Windranger,121,Grimstroke,74,Invoker,8,Juggernaut,98,Timbersaw,19,Tiny,false
6004038372,2021-05-21 00:00:00,143,7.29c,8,Juggernaut,17,Storm Spirit,19,Tiny,101,Skywrath Mage,51,Clockwerk,15,Razor,2,Axe,102,Abaddon,28,Slardar,26,Lion,false
6004081536,2021-05-21 00:00:00,143,7.29c,128,Snapfire,68,Ancient Apparition,42,Wraith King,19,Tiny,61,Broodmother,46,Templar Assassin,2,Axe,99,Bristleback,9,Mirana,87,Disruptor,true
6004508560,2021-05-21 00:00:00,143,7.29c,128,Snapfire,10,Morphling,25,Lina,107,Earth Spirit,123,Hoodwink,83,Treant Protector,52,Leshrac,26,Lion,29,Tidehunter,8,Juggernaut,false
6004678901,2021-05-21 00:00:00,143,7.29c,112,Winter Wyvern,4,Bloodseeker,43,Death Prophet,96,Centaur Warrunner,88,Nyx Assassin,44,Phantom Assassin,111,Oracle,13,Puck,128,Snapfire,28,Slardar,true
6004874661,2021-05-21 00:00:00,143,7.29c,40,Venomancer,129,Mars,97,Magnus,41,Faceless Void,86,Rubick,112,Winter Wyvern,98,Timbersaw,99,Bristleback,46,Templar Assassin,88,Nyx Assassin,true
6004982644,2021-05-21 00:00:00,143,7.29c,102,Abaddon,98,Timbersaw,19,Tiny,89,Naga Siren,112,Winter Wyvern,65,Batrider,93,Slark,114,Monkey King,68,Ancient Apparition,51,Clockwerk,true
6005595231,2021-05-22 00:00:00,143,7.29c,87,Disruptor,8,Juggernaut,29,Tidehunter,34,Tinker,9,Mirana,68,Ancient Apparition,18,Sven,25,Lina,123,Hoodwink,57,Omniknight,false
6005839959,2021-05-22 00:00:00,143,7.29c,97,Magnus,19,Tiny,54,Lifestealer,58,Enchantress,121,Grimstroke,68,Ancient Apparition,18,Sven,40,Venomancer,51,Clockwerk,22,Zeus,false
6005895597,2021-05-22 00:00:00,143,7.29c,121,Grimstroke,88,Nyx Assassin,44,Phantom Assassin,2,Axe,19,Tiny,47,Viper,41,Faceless Void,16,Sand King,9,Mirana,68,Ancient Apparition,false
6006082395,2021-05-22 00:00:00,143,7.29c,18,Sven,49,Dragon Knight,111,Oracle,25,Lina,57,Omniknight,68,Ancient Apparition,41,Faceless Void,13,Puck,98,Timbersaw,51,Clockwerk,false
6007037535,2021-05-23 00:00:00,143,7.29c,97,Magnus,25,Lina,26,Lion,129,Mars,110,Phoenix,103,Elder Titan,126,Void Spirit,104,Legion Commander,94,Medusa,100,Tusk,true
6007124317,2021-05-23 00:00:00,143,7.29c,68,Ancient Apparition,13,Puck,43,Death Prophet,80,Lone Druid,100,Tusk,25,Lina,41,Faceless Void,58,Enchantress,19,Tiny,96,Centaur Warrunner,true
6007299818,2021-05-23 00:00:00,143,7.29c,96,Centaur Warrunner,52,Leshrac,41,Faceless Void,51,Clockwerk,68,Ancient Apparition,88,Nyx Assassin,39,Queen of Pain,60,Night Stalker,94,Medusa,26,Lion,true
6007340980,2021-05-23 00:00:00,143,7.29c,31,Lich,18,Sven,126,Void Spirit,28,Slardar,25,Lina,26,Lion,46,Templar Assassin,58,Enchantress,96,Centaur Warrunner,95,Troll Warlord,false
6010307175,2021-05-25 00:00:00,144,7.29d,110,Phoenix,55,Dark Seer,88,Nyx Assassin,18,Sven,106,Ember Spirit,73,Alchemist,128,Snapfire,17,Storm Spirit,121,Grimstroke,104,Legion Commander,true
6010448077,2021-05-25 00:00:00,144,7.29d,110,Phoenix,69,Doom,104,Legion Commander,71,Spirit Breaker,10,Morphling,70,Ursa,99,Bristleback,128,Snapfire,100,Tusk,2,Axe,false
6010855385,2021-05-25 00:00:00,144,7.29d,129,Mars,11,Shadow Fiend,128,Snapfire,67,Spectre,85,Undying,98,Timbersaw,10,Morphling,110,Phoenix,30,Witch Doctor,19,Tiny,false
6010861484,2021-05-25 00:00:00,144,7.29d,91,Io,95,Troll Warlord,10,Morphling,86,Rubick,57,Omniknight,81,Chaos Knight,55,Dark Seer,121,Grimstroke,107,Earth Spirit,34,Tinker,false
6010990604,2021-05-25 00:00:00,144,7.29d,98,Timbersaw,129,Mars,93,Slark,119,Dark Willow,87,Disruptor,94,Medusa,28,Slardar,19,Tiny,79,Shadow Demon,128,Snapfire,true
6010991772,2021-05-25 00:00:00,144,7.29d,121,Grimstroke,45,Pugna,8,Juggernaut,2,Axe,129,Mars,72,Gyrocopter,98,Timbersaw,111,Oracle,52,Leshrac,19,Tiny,true
6010999143,2021-05-25 00:00:00,144,7.29d,8,Juggernaut,121,Grimstroke,52,Leshrac,9,Mirana,96,Centaur Warrunner,58,Enchantress,25,Lina,42,Wraith King,2,Axe,110,Phoenix,false
6011227320,2021-05-25 00:00:00,144,7.29d,21,Windranger,97,Magnus,10,Morphling,25,Lina,104,Legion Commander,100,Tusk,47,Viper,33,Enigma,37,Warlock,70,Ursa,false
6012084647,2021-05-26 00:00:00,144,7.29d,68,Ancient Apparition,74,Invoker,54,Lifestealer,100,Tusk,81,Chaos Knight,101,Skywrath Mage,94,Medusa,126,Void Spirit,88,Nyx Assassin,104,Legion Commander,true
6012338116,2021-05-26 00:00:00,144,7.29d,96,Centaur Warrunner,119,Dark Willow,106,Ember Spirit,93,Slark,43,Death Prophet,102,Abaddon,10,Morphling,45,Pugna,19,Tiny,33,Enigma,false
6012446981,2021-05-26 00:00:00,144,7.29d,96,Centaur Warrunner,70,Ursa,25,Lina,103,Elder Titan,121,Grimstroke,83,Treant Protector,10,Morphling,13,Puck,123,Hoodwink,98,Timbersaw,true
6013143500,2021-05-27 00:00:00,144,7.29d,99,Bristleback,128,Snapfire,19,Tiny,9,Mirana,41,Faceless Void,10,Morphling,106,Ember Spirit,129,Mars,26,Lion,110,Phoenix,false
6013242978,2021-05-27 00:00:00,144,7.29d,59,Huskar,50,Dazzle,55,Dark Seer,88,Nyx Assassin,3,Bane,18,Sven,19,Tiny,2,Axe,121,Grimstroke,51,Clockwerk,false
6013303490,2021-05-27 00:00:00,144,7.29d,49,Dragon Knight,68,Ancient Apparition,16,Sand King,9,Mirana,42,Wraith King,95,Troll Warlord,19,Tiny,128,Snapfire,103,Elder Titan,100,Tusk,true
6013312665,2021-05-27 00:00:00,144,7.29d,41,Faceless Void,121,Grimstroke,38,Beastmaster,13,Puck,107,Earth Spirit,68,Ancient Apparition,106,Ember Spirit,49,Dragon Knight,88,Nyx Assassin,40,Venomancer,false
6013368079,2021-05-27 00:00:00,144,7.29d,19,Tiny,10,Morphling,29,Tidehunter,128,Snapfire,51,Clockwerk,121,Grimstroke,8,Juggernaut,98,Timbersaw,58,Enchantress,97,Magnus,true
6013789202,2021-05-27 00:00:00,144,7.29d,123,Hoodwink,11,Shadow Fiend,8,Juggernaut,29,Tidehunter,9,Mirana,102,Abaddon,104,Legion Commander,58,Enchantress,13,Puck,10,Morphling,true
6014450910,2021-05-28 00:00:00,144,7.29d,70,Ursa,45,Pugna,129,Mars,25,Lina,83,Treant Protector,63,Weaver,47,Viper,98,Timbersaw,26,Lion,123,Hoodwink,true
6014496047,2021-05-28 00:00:00,144,7.29d,8,Juggernaut,10,Morphling,129,Mars,119,Dark Willow,37,Warlock,88,Nyx Assassin,15,Razor,98,Timbersaw,42,Wraith King,102,Abaddon,false
6015037861,2021-05-28 00:00:00,144,7.29d,129,Mars,26,Lion,9,Mirana,49,Dragon Knight,95,Troll Warlord,10,Morphling,13,Puck,121,Grimstroke,100,Tusk,69,Doom,true
6015425964,2021-05-28 00:00:00,144,7.29d,83,Treant Protector,106,Ember Spirit,95,Troll Warlord,2,Axe,9,Mirana,112,Winter Wyvern,16,Sand King,58,Enchantress,52,Leshrac,54,Lifestealer,false
6016153649,2021-05-29 00:00:00,144,7.29d,67,Spectre,107,Earth Spirit,47,Viper,128,Snapfire,19,Tiny,109,Terrorblade,16,Sand King,129,Mars,68,Ancient Apparition,86,Rubick,false
6016216904,2021-05-29 00:00:00,144,7.29d,86,Rubick,8,Juggernaut,106,Ember Spirit,96,Centaur Warrunner,121,Grimstroke,128,Snapfire,72,Gyrocopter,91,Io,108,Underlord,11,Shadow Fiend,false
6016253208,2021-05-29 00:00:00,144,7.29d,110,Phoenix,1,Anti-Mage,40,Venomancer,88,Nyx Assassin,23,Kunkka,51,Clockwerk,13,Puck,70,Ursa,45,Pugna,111,Oracle,true
6016604877,2021-05-29 00:00:00,144,7.29d,103,Elder Titan,8,Juggernaut,15,Razor,25,Lina,81,Chaos Knight,128,Snapfire,51,Clockwerk,19,Tiny,55,Dark Seer,94,Medusa,false
6016662028,2021-05-29 00:00:00,144,7.29d,74,Invoker,26,Lion,70,Ursa,75,Silencer,96,Centaur Warrunner,31,Lich,21,Windranger,95,Troll Warlord,102,Abaddon,87,Disruptor,true
6016755721,2021-05-29 00:00:00,144,7.29d,30,Witch Doctor,23,Kunkka,96,Centaur Warrunner,119,Dark Willow,94,Medusa,88,Nyx Assassin,25,Lina,114,Monkey King,19,Tiny,5,Crystal Maiden,false
6017579717,2021-05-29 00:00:00,144,7.29d,9,Mirana,38,Beastmaster,19,Tiny,72,Gyrocopter,1,Anti-Mage,88,Nyx Assassin,99,Bristleback,52,Leshrac,42,Wraith King,68,Ancient Apparition,false
6017819668,2021-05-30 00:00:00,144,7.29d,75,Silencer,126,Void Spirit,114,Monkey King,129,Mars,83,Treant Protector,72,Gyrocopter,98,Timbersaw,4,Bloodseeker,21,Windranger,74,Invoker,false
6018267868,2021-05-30 00:00:00,144,7.29d,36,Necrophos,128,Snapfire,27,Shadow Shaman,49,Dragon Knight,42,Wraith King,51,Clockwerk,13,Puck,67,Spectre,110,Phoenix,55,Dark Seer,false
6018507792,2021-05-30 00:00:00,144,7.29d,6,Drow Ranger,129,Mars,51,Clockwerk,47,Viper,102,Abaddon,82,Meepo,121,Grimstroke,104,Legion Commander,26,Lion,19,Tiny,false
6018831940,2021-05-30 00:00:00,144,7.29d,121,Grimstroke,41,Faceless Void,16,Sand King,110,Phoenix,104,Legion Commander,40,Venomancer,4,Bloodseeker,74,Invoker,19,Tiny,5,Crystal Maiden,false
6019301513,2021-05-30 00:00:00,144,7.29d,99,Bristleback,46,Templar Assassin,98,Timbersaw,33,Enigma,51,Clockwerk,128,Snapfire,25,Lina,42,Wraith King,43,Death Prophet,29,Tidehunter,true
